Player1,loser_name,loser_serve_rating,loser_return_rating,loser_aces,loser_double_faults,loser_first_serve_percent,loser_win%_on_first_serve,loser_win%_on_second_serve,loser_break_points_faced,loser_break_points_converted,loser_tiebreaks_won,loser_return_points_won,loser_total_points_won,loser_games_won,loser_service_points_won,loser_service_games_won,Player2,winner_name,winner_serve_rating,winner_return_rating,winner_aces,winner_double_faults,winner_first_serve_percent,winner_win%_on_first_serve,winner_win%_on_second_serve,winner_break_points_faced,winner_break_points_converted,winner_tiebreaks_won,winner_return_points_won,winner_total_points_won,winner_games_won,winner_service_points_won,winner_service_games_won
p1,Felix Auger-Aliassime,223.0,151.0,11.0,12.0,52.77777777777778,70.17543859649122,45.09803921568628,12.0,5.0,1.0,40.0,103.0,15.0,63.0,9.0,p2,Karen Khachanov,257.0,186.0,11.0,3.0,59.43396226415094,71.42857142857143,48.837209302325576,12.0,7.0,0.0,45.0,111.0,19.0,66.0,12.0
p1,Adrian Mannarino,215.0,152.0,7.0,2.0,64.93506493506493,57.99999999999999,37.03703703703704,4.0,2.0,0.0,24.0,63.0,7.0,39.0,5.0,p2,Fabio Fognini,269.0,197.0,3.0,1.0,69.35483870967742,65.11627906976744,52.63157894736842,12.0,5.0,0.0,38.0,76.0,13.0,38.0,8.0
p1,Cristian Garin,215.0,157.0,2.0,3.0,57.14285714285714,66.66666666666666,37.03703703703704,1.0,1.0,0.0,8.0,42.0,6.0,34.0,5.0,p2,Daniil Medvedev,319.0,207.0,7.0,1.0,71.42857142857143,86.66666666666667,66.66666666666666,6.0,4.0,0.0,29.0,63.0,12.0,34.0,8.0
p1,Richard Gasquet,258.0,84.0,8.0,0.0,58.44155844155844,66.66666666666666,50.0,3.0,1.0,0.0,13.0,59.0,10.0,46.0,9.0,p2,Roberto Bautista Agut,320.0,133.0,8.0,0.0,64.40677966101694,76.31578947368422,80.95238095238095,12.0,3.0,0.0,31.0,77.0,14.0,46.0,11.0
p1,Hubert Hurkacz,210.0,79.0,4.0,3.0,56.36363636363636,64.51612903225806,37.5,3.0,0.0,0.0,16.0,45.0,4.0,29.0,4.0,p2,Gael Monfils,296.0,192.0,7.0,3.0,71.15384615384616,81.08108108108108,40.0,9.0,4.0,0.0,26.0,62.0,12.0,36.0,8.0
p1,Daniel Evans,264.0,178.0,10.0,2.0,67.6056338028169,77.08333333333334,39.130434782608695,2.0,2.0,0.0,19.0,65.0,10.0,46.0,8.0,p2,Rafael Nadal,285.0,154.0,7.0,1.0,58.2089552238806,79.48717948717949,60.71428571428571,7.0,3.0,1.0,25.0,73.0,13.0,48.0,9.0
p1,Denis Shapovalov,290.0,85.0,10.0,4.0,60.273972602739725,84.0909090909091,55.172413793103445,5.0,1.0,0.0,21.0,74.0,13.0,53.0,12.0,p2,Dominic Thiem,296.0,175.0,9.0,6.0,58.44155844155844,80.0,62.5,2.0,2.0,0.0,20.0,76.0,15.0,56.0,13.0
p1,Cameron Norrie,279.0,77.0,0.0,4.0,70.83333333333334,64.70588235294117,57.14285714285714,6.0,0.0,0.0,28.0,73.0,10.0,45.0,10.0,p2,Alexander Zverev,293.0,104.0,10.0,5.0,65.06024096385542,77.77777777777779,44.827586206896555,6.0,1.0,1.0,27.0,82.0,13.0,55.0,11.0
p1,Stefanos Tsitsipas,292.0,71.0,9.0,2.0,57.89473684210527,88.63636363636364,53.125,10.0,1.0,0.0,21.0,77.0,13.0,56.0,12.0,p2,Hubert Hurkacz,309.0,105.0,8.0,2.0,65.06024096385542,79.62962962962963,65.51724137931035,6.0,2.0,0.0,20.0,82.0,15.0,62.0,13.0
p1,Kei Nishikori,246.0,125.0,7.0,4.0,62.5,63.74999999999999,47.91666666666667,12.0,3.0,1.0,46.0,120.0,15.0,74.0,11.0,p2,Richard Gasquet,262.0,144.0,11.0,3.0,54.700854700854705,73.4375,45.28301886792453,20.0,5.0,1.0,54.0,125.0,19.0,71.0,13.0
p1,Stan Wawrinka,254.0,145.0,10.0,1.0,67.77777777777779,70.49180327868852,41.37931034482759,3.0,2.0,1.0,27.0,82.0,13.0,55.0,10.0,p2,Karen Khachanov,293.0,193.0,9.0,1.0,63.52941176470588,70.37037037037037,64.51612903225806,7.0,5.0,0.0,35.0,93.0,18.0,58.0,13.0
p1,Tommy Paul,225.0,152.0,0.0,1.0,54.87804878048781,66.66666666666666,40.54054054054054,4.0,2.0,0.0,23.0,68.0,9.0,45.0,7.0,p2,Fabio Fognini,267.0,164.0,6.0,2.0,65.15151515151516,79.06976744186046,39.130434782608695,11.0,4.0,1.0,37.0,80.0,13.0,43.0,8.0
p1,Kyle Edmund,178.0,62.0,2.0,1.0,58.333333333333336,57.14285714285714,25.0,3.0,0.0,0.0,11.0,32.0,3.0,21.0,3.0,p2,Daniil Medvedev,299.0,280.0,3.0,3.0,60.97560975609756,88.0,50.0,5.0,5.0,0.0,27.0,57.0,12.0,30.0,7.0
p1,Diego Schwartzman,201.0,130.0,2.0,4.0,60.46511627906976,51.92307692307693,41.17647058823529,6.0,2.0,0.0,22.0,63.0,7.0,41.0,5.0,p2,Roberto Bautista Agut,267.0,199.0,2.0,1.0,62.71186440677966,67.56756756756756,54.54545454545454,12.0,5.0,0.0,45.0,82.0,13.0,37.0,8.0
p1,Borna Coric,183.0,60.0,1.0,2.0,56.00000000000001,50.0,40.909090909090914,0.0,0.0,0.0,10.0,33.0,3.0,23.0,3.0,p2,Adrian Mannarino,319.0,227.0,12.0,3.0,70.0,82.14285714285714,58.333333333333336,9.0,5.0,0.0,27.0,57.0,12.0,30.0,7.0
p1,John Isner,267.0,67.0,10.0,1.0,68.42105263157895,74.35897435897436,38.88888888888889,5.0,0.0,0.0,19.0,55.0,7.0,36.0,7.0,p2,Cristian Garin,290.0,159.0,5.0,6.0,57.8125,89.1891891891892,44.44444444444444,4.0,2.0,0.0,21.0,66.0,12.0,45.0,10.0
p1,Jan-Lennard Struff,262.0,137.0,12.0,2.0,56.33802816901409,72.5,48.38709677419355,5.0,2.0,0.0,38.0,82.0,11.0,44.0,9.0,p2,Nikoloz Basilashvili,267.0,165.0,3.0,4.0,66.3265306122449,66.15384615384615,51.515151515151516,5.0,3.0,0.0,27.0,87.0,14.0,60.0,11.0
p1,John Millman,237.0,179.0,3.0,1.0,48.93617021276596,69.56521739130434,50.0,1.0,1.0,0.0,16.0,44.0,7.0,28.0,6.0,p2,Marin Cilic,295.0,188.0,7.0,0.0,67.27272727272727,81.08108108108108,50.0,4.0,3.0,0.0,19.0,58.0,12.0,39.0,9.0
p1,Ilya Ivashka,269.0,104.0,2.0,1.0,62.0253164556962,59.183673469387756,66.66666666666666,6.0,1.0,0.0,30.0,79.0,9.0,49.0,8.0,p2,Gael Monfils,276.0,116.0,5.0,5.0,63.52941176470588,74.07407407407408,48.38709677419355,9.0,2.0,1.0,30.0,85.0,13.0,55.0,10.0
p1,Milos Raonic,285.0,104.0,14.0,3.0,62.71186440677966,78.37837837837837,45.45454545454545,4.0,1.0,0.0,17.0,56.0,9.0,39.0,8.0,p2,Felix Auger-Aliassime,297.0,105.0,13.0,4.0,67.85714285714286,76.31578947368422,55.55555555555556,6.0,1.0,0.0,20.0,59.0,9.0,39.0,8.0
p1,Radu Albot,261.0,141.0,6.0,2.0,68.31683168316832,65.21739130434783,43.75,7.0,3.0,0.0,28.0,87.0,15.0,59.0,12.0,p2,Guido Pella,271.0,136.0,3.0,2.0,69.1358024691358,71.42857142857143,52.0,12.0,3.0,1.0,42.0,95.0,15.0,53.0,11.0
p1,Bernard Tomic,233.0,57.0,7.0,3.0,59.25925925925925,71.875,36.36363636363637,1.0,0.0,0.0,15.0,46.0,5.0,31.0,5.0,p2,Roberto Bautista Agut,317.0,229.0,8.0,2.0,67.9245283018868,72.22222222222221,70.58823529411765,3.0,3.0,0.0,23.0,61.0,12.0,38.0,9.0
p1,Peter Gojowczyk,274.0,122.0,17.0,5.0,54.54545454545454,83.33333333333334,40.0,6.0,2.0,0.0,33.0,89.0,13.0,56.0,11.0,p2,Borna Coric,287.0,142.0,16.0,6.0,66.66666666666666,71.875,53.125,4.0,2.0,1.0,32.0,95.0,15.0,63.0,12.0
p1,Jordan Thompson,306.0,106.0,2.0,1.0,74.72527472527473,76.47058823529412,60.86956521739131,3.0,1.0,0.0,28.0,94.0,15.0,66.0,14.0,p2,John Isner,320.0,102.0,26.0,2.0,69.6969696969697,79.71014492753623,53.333333333333336,3.0,1.0,1.0,25.0,96.0,16.0,71.0,14.0
p1,Dusan Lajovic,201.0,192.0,1.0,3.0,66.66666666666666,57.14285714285714,28.57142857142857,13.0,7.0,0.0,44.0,84.0,14.0,40.0,7.0,p2,Nikoloz Basilashvili,202.0,218.0,1.0,10.0,50.0,58.333333333333336,50.0,13.0,7.0,0.0,44.0,96.0,15.0,52.0,8.0
p1,Bradley Klahn,264.0,62.0,19.0,7.0,58.22784810126582,73.91304347826086,39.39393939393939,0.0,0.0,0.0,15.0,62.0,9.0,47.0,9.0,p2,Marin Cilic,302.0,155.0,2.0,6.0,68.25396825396825,88.37209302325581,50.0,4.0,2.0,1.0,32.0,80.0,13.0,48.0,10.0
p1,David Goffin,291.0,67.0,12.0,3.0,64.0625,80.48780487804879,47.82608695652174,7.0,0.0,0.0,25.0,69.0,10.0,44.0,10.0,p2,Guido Pella,306.0,181.0,3.0,1.0,69.62025316455697,70.9090909090909,62.5,1.0,1.0,1.0,20.0,74.0,13.0,54.0,11.0
p1,Peter Polansky,239.0,117.0,3.0,2.0,53.535353535353536,71.69811320754717,45.65217391304348,6.0,2.0,1.0,32.0,91.0,13.0,59.0,10.0,p2,Gael Monfils,273.0,165.0,4.0,5.0,58.51063829787234,74.54545454545455,53.84615384615385,10.0,5.0,0.0,40.0,102.0,18.0,62.0,13.0
p1,Lucas Pouille,262.0,49.0,2.0,4.0,50.877192982456144,68.96551724137932,64.28571428571429,0.0,0.0,0.0,10.0,48.0,8.0,38.0,8.0,p2,Milos Raonic,336.0,127.0,16.0,1.0,69.23076923076923,88.88888888888889,62.5,5.0,2.0,0.0,19.0,61.0,12.0,42.0,10.0
p1,Gilles Simon,206.0,181.0,1.0,6.0,51.470588235294116,60.0,45.45454545454545,1.0,1.0,0.0,20.0,56.0,6.0,36.0,5.0,p2,Radu Albot,265.0,175.0,1.0,3.0,49.122807017543856,82.14285714285714,48.275862068965516,11.0,4.0,0.0,32.0,69.0,12.0,37.0,8.0
p1,Vasek Pospisil,271.0,171.0,5.0,2.0,69.6078431372549,74.64788732394366,41.935483870967744,1.0,1.0,1.0,25.0,91.0,15.0,66.0,13.0,p2,Felix Auger-Aliassime,299.0,201.0,9.0,7.0,68.81720430107528,82.8125,51.724137931034484,3.0,3.0,1.0,36.0,104.0,19.0,68.0,15.0
p1,Nick Kyrgios,266.0,58.0,9.0,1.0,60.37735849056604,78.125,42.857142857142854,0.0,0.0,0.0,12.0,46.0,7.0,34.0,7.0,p2,Kyle Edmund,321.0,151.0,15.0,3.0,66.66666666666666,91.66666666666666,50.0,4.0,2.0,0.0,19.0,61.0,12.0,42.0,10.0
p1,Alex de Minaur,272.0,93.0,10.0,3.0,55.55555555555556,65.0,62.5,8.0,1.0,0.0,27.0,73.0,10.0,46.0,9.0,p2,Daniel Evans,278.0,191.0,3.0,3.0,58.75,76.59574468085107,51.515151515151516,2.0,2.0,1.0,26.0,79.0,13.0,53.0,10.0
p1,Laslo Djere,239.0,114.0,4.0,4.0,58.0246913580247,63.829787234042556,47.05882352941176,3.0,1.0,0.0,20.0,66.0,8.0,46.0,7.0,p2,Cristian Garin,288.0,157.0,1.0,0.0,68.25396825396825,74.4186046511628,55.00000000000001,8.0,3.0,1.0,35.0,78.0,13.0,43.0,9.0
p1,Benoit Paire,255.0,90.0,7.0,5.0,58.42696629213483,71.15384615384616,43.24324324324324,4.0,1.0,0.0,18.0,71.0,10.0,53.0,9.0,p2,Richard Gasquet,297.0,126.0,1.0,1.0,62.68656716417911,76.19047619047619,68.0,9.0,2.0,1.0,36.0,85.0,13.0,49.0,10.0
p1,Taylor Fritz,252.0,112.0,7.0,1.0,63.33333333333333,68.42105263157895,45.45454545454545,5.0,1.0,0.0,21.0,57.0,8.0,36.0,7.0,p2,Hubert Hurkacz,289.0,177.0,7.0,3.0,77.61194029850746,76.92307692307693,40.0,5.0,3.0,0.0,24.0,70.0,13.0,46.0,10.0
p1,Soonwoo Kwon,212.0,142.0,0.0,5.0,55.208333333333336,54.71698113207547,44.18604651162791,8.0,3.0,0.0,25.0,73.0,10.0,48.0,7.0,p2,Ilya Ivashka,256.0,162.0,5.0,5.0,59.70149253731343,67.5,55.55555555555556,16.0,4.0,1.0,48.0,90.0,13.0,42.0,8.0
p1,Mikhail Kukushkin,216.0,175.0,0.0,0.0,58.06451612903226,58.333333333333336,50.0,5.0,3.0,0.0,25.0,59.0,8.0,34.0,5.0,p2,Adrian Mannarino,249.0,205.0,9.0,4.0,58.730158730158735,72.97297297297297,42.30769230769231,8.0,5.0,0.0,28.0,66.0,12.0,38.0,7.0
p1,Feliciano Lopez,276.0,88.0,16.0,7.0,55.65217391304348,81.25,43.13725490196079,3.0,1.0,1.0,25.0,99.0,16.0,74.0,14.0,p2,John Millman,296.0,121.0,6.0,6.0,52.475247524752476,75.47169811320755,75.0,6.0,2.0,1.0,41.0,117.0,19.0,76.0,16.0
p1,Marton Fucsovics,212.0,149.0,2.0,4.0,47.82608695652174,59.09090909090909,50.0,10.0,4.0,0.0,34.0,84.0,12.0,50.0,8.0,p2,Cameron Norrie,250.0,188.0,2.0,8.0,65.9090909090909,67.24137931034483,50.0,11.0,6.0,0.0,42.0,96.0,17.0,54.0,11.0
p1,Brayden Schnur,199.0,62.0,3.0,1.0,67.85714285714286,52.63157894736842,38.88888888888889,3.0,0.0,0.0,13.0,40.0,3.0,27.0,3.0,p2,Tommy Paul,304.0,233.0,2.0,1.0,64.44444444444444,75.86206896551724,62.5,8.0,5.0,0.0,29.0,61.0,12.0,32.0,7.0
p1,Marco Cecchinato,281.0,114.0,9.0,2.0,60.0,68.18181818181817,59.09090909090909,11.0,2.0,0.0,41.0,112.0,16.0,71.0,14.0,p2,Diego Schwartzman,272.0,135.0,4.0,6.0,71.17117117117117,69.62025316455697,46.875,4.0,2.0,1.0,39.0,109.0,16.0,70.0,13.0
p1,Pierre-Hugues Herbert,233.0,115.0,0.0,2.0,58.82352941176471,62.5,50.0,4.0,1.0,0.0,26.0,65.0,8.0,39.0,7.0,p2,Denis Shapovalov,265.0,174.0,5.0,8.0,57.74647887323944,80.48780487804879,40.0,8.0,4.0,0.0,29.0,74.0,13.0,45.0,9.0
p1,Jo-Wilfried Tsonga,200.0,47.0,8.0,5.0,49.23076923076923,59.375,39.39393939393939,1.0,0.0,0.0,9.0,41.0,4.0,32.0,4.0,p2,Jan-Lennard Struff,319.0,183.0,8.0,2.0,59.523809523809526,88.0,64.70588235294117,13.0,4.0,0.0,33.0,66.0,12.0,33.0,8.0
p1,Grigor Dimitrov,238.0,134.0,2.0,6.0,56.75675675675676,61.904761904761905,53.125,2.0,1.0,0.0,20.0,63.0,8.0,43.0,7.0,p2,Stan Wawrinka,285.0,142.0,12.0,2.0,59.01639344262295,86.11111111111111,40.0,11.0,3.0,0.0,31.0,72.0,12.0,41.0,9.0
p1,Marcel Granollers,241.0,42.0,2.0,3.0,68.18181818181817,55.55555555555556,52.38095238095239,0.0,0.0,0.0,8.0,44.0,6.0,36.0,6.0,p2,Daniel Evans,317.0,175.0,0.0,2.0,61.36363636363637,92.5925925925926,64.70588235294117,6.0,3.0,0.0,30.0,66.0,12.0,36.0,9.0
p1,John Millman,262.0,80.0,4.0,2.0,57.26495726495726,61.19402985074627,62.0,7.0,1.0,1.0,29.0,101.0,14.0,72.0,12.0,p2,Soonwoo Kwon,300.0,120.0,3.0,1.0,65.38461538461539,76.47058823529412,63.888888888888886,13.0,3.0,0.0,45.0,120.0,18.0,75.0,15.0
p1,Yoshihito Nishioka,201.0,130.0,2.0,6.0,55.00000000000001,51.515151515151516,48.148148148148145,7.0,2.0,0.0,18.0,48.0,7.0,30.0,5.0,p2,Ilya Ivashka,265.0,200.0,7.0,1.0,60.78431372549019,80.64516129032258,40.0,10.0,5.0,0.0,30.0,63.0,12.0,33.0,7.0
p1,Ricardas Berankis,242.0,163.0,3.0,2.0,53.93258426966292,64.58333333333334,56.09756097560976,10.0,5.0,0.0,39.0,93.0,15.0,54.0,10.0,p2,Tommy Paul,237.0,162.0,4.0,5.0,52.083333333333336,66.0,52.17391304347826,10.0,5.0,1.0,35.0,92.0,17.0,57.0,11.0
p1,Steven Diez,281.0,155.0,0.0,1.0,66.19718309859155,82.97872340425532,41.66666666666667,1.0,1.0,0.0,15.0,64.0,12.0,49.0,11.0,p2,Bradley Klahn,311.0,183.0,16.0,5.0,56.060606060606055,83.78378378378379,68.96551724137932,1.0,1.0,2.0,22.0,73.0,14.0,51.0,11.0
p1,Marc Polmans,245.0,179.0,5.0,7.0,60.29411764705882,70.73170731707317,44.44444444444444,2.0,2.0,0.0,16.0,57.0,10.0,41.0,8.0,p2,Bernard Tomic,289.0,212.0,6.0,2.0,65.0,82.05128205128204,57.14285714285714,3.0,3.0,1.0,27.0,71.0,13.0,44.0,9.0
p1,Thai-Son Kwiatkowski,264.0,49.0,8.0,0.0,47.76119402985074,87.5,42.857142857142854,2.0,0.0,0.0,15.0,58.0,7.0,43.0,7.0,p2,Daniel Evans,316.0,117.0,7.0,1.0,59.375,81.57894736842105,69.23076923076923,8.0,2.0,1.0,24.0,73.0,13.0,49.0,10.0
p1,Gregoire Barrere,255.0,163.0,3.0,5.0,56.00000000000001,66.07142857142857,52.27272727272727,3.0,2.0,0.0,31.0,91.0,12.0,60.0,10.0,p2,Feliciano Lopez,280.0,118.0,15.0,1.0,63.2183908045977,76.36363636363637,43.75,10.0,2.0,2.0,40.0,96.0,14.0,56.0,10.0
p1,Filip Peliwo,128.0,69.0,1.0,1.0,45.714285714285715,50.0,15.789473684210526,5.0,0.0,0.0,15.0,26.0,1.0,11.0,1.0,p2,John Millman,294.0,300.0,1.0,1.0,63.04347826086957,72.41379310344827,58.82352941176471,6.0,5.0,0.0,24.0,55.0,12.0,31.0,7.0
p1,Alexander Bublik,259.0,67.0,10.0,5.0,62.5,66.66666666666666,44.44444444444444,6.0,0.0,0.0,19.0,61.0,8.0,42.0,8.0,p2,Steven Diez,307.0,138.0,2.0,1.0,72.72727272727273,77.08333333333334,55.55555555555556,7.0,2.0,0.0,30.0,77.0,12.0,47.0,10.0
p1,Malek Jaziri,150.0,146.0,1.0,3.0,51.06382978723404,50.0,26.08695652173913,9.0,3.0,0.0,20.0,38.0,5.0,18.0,2.0,p2,Yoshihito Nishioka,262.0,266.0,0.0,0.0,76.47058823529412,61.53846153846154,58.333333333333336,9.0,6.0,0.0,29.0,60.0,12.0,31.0,6.0
p1,Alexis Galarneau,218.0,159.0,4.0,2.0,62.0253164556962,48.97959183673469,50.0,1.0,1.0,0.0,10.0,49.0,6.0,39.0,5.0,p2,Ricardas Berankis,294.0,178.0,3.0,1.0,52.38095238095239,81.81818181818183,70.0,12.0,4.0,0.0,40.0,72.0,12.0,32.0,8.0
p1,Evgeny Donskoy,305.0,90.0,6.0,3.0,57.14285714285714,85.41666666666666,66.66666666666666,3.0,1.0,0.0,20.0,85.0,16.0,65.0,15.0,p2,Ivo Karlovic,320.0,87.0,19.0,2.0,61.36363636363637,87.03703703703704,61.76470588235294,3.0,1.0,1.0,19.0,87.0,17.0,68.0,15.0
p1,Marius Copil,234.0,59.0,2.0,2.0,49.152542372881356,75.86206896551724,43.333333333333336,1.0,0.0,0.0,13.0,48.0,6.0,35.0,6.0,p2,Marcel Granollers,307.0,152.0,1.0,2.0,66.66666666666666,82.35294117647058,58.82352941176471,8.0,3.0,0.0,24.0,62.0,12.0,38.0,9.0
p1,Lloyd Harris,258.0,138.0,8.0,1.0,67.41573033707866,63.33333333333333,55.172413793103445,10.0,3.0,0.0,45.0,99.0,13.0,54.0,10.0,p2,Ilya Ivashka,259.0,160.0,6.0,4.0,64.54545454545455,66.19718309859155,46.15384615384615,11.0,5.0,0.0,35.0,100.0,17.0,65.0,12.0
p1,Robin Haase,286.0,98.0,11.0,1.0,60.46511627906976,80.76923076923077,44.11764705882353,5.0,1.0,0.0,28.0,85.0,12.0,57.0,11.0,p2,Soonwoo Kwon,283.0,108.0,5.0,5.0,62.22222222222222,80.35714285714286,50.0,4.0,1.0,2.0,29.0,91.0,14.0,62.0,11.0
p1,Alexei Popyrin,278.0,109.0,11.0,3.0,60.204081632653065,74.57627118644068,53.84615384615385,11.0,2.0,0.0,45.0,110.0,15.0,65.0,13.0,p2,Tommy Paul,272.0,132.0,12.0,4.0,55.932203389830505,72.72727272727273,48.07692307692308,7.0,3.0,0.0,33.0,106.0,17.0,73.0,14.0
p1,Viktor Troicki,273.0,56.0,6.0,2.0,70.0,69.04761904761905,50.0,1.0,0.0,0.0,13.0,51.0,8.0,38.0,8.0,p2,Bradley Klahn,319.0,151.0,8.0,2.0,69.49152542372882,87.8048780487805,55.55555555555556,4.0,2.0,0.0,22.0,68.0,13.0,46.0,11.0
p1,Ernests Gulbis,255.0,65.0,12.0,12.0,56.00000000000001,85.71428571428571,33.33333333333333,6.0,0.0,0.0,24.0,71.0,8.0,47.0,8.0,p2,Bernard Tomic,299.0,141.0,6.0,2.0,60.256410256410255,74.46808510638297,61.29032258064516,5.0,2.0,1.0,28.0,82.0,13.0,54.0,10.0
p1,Andrey Rublev,277.0,173.0,12.0,3.0,69.23076923076923,69.44444444444444,50.0,9.0,5.0,0.0,42.0,108.0,17.0,66.0,12.0,p2,Marc Polmans,248.0,131.0,2.0,2.0,65.68627450980392,62.68656716417911,51.42857142857142,10.0,3.0,1.0,38.0,98.0,15.0,60.0,11.0
p1,David Goffin,244.0,89.0,5.0,7.0,53.84615384615385,66.66666666666666,44.44444444444444,3.0,1.0,0.0,13.0,57.0,10.0,44.0,9.0,p2,Daniil Medvedev,305.0,147.0,10.0,1.0,52.63157894736842,90.0,62.96296296296296,5.0,2.0,1.0,34.0,78.0,13.0,44.0,10.0
p1,Novak Djokovic,290.0,137.0,6.0,1.0,72.46376811594203,72.0,63.1578947368421,2.0,1.0,0.0,27.0,75.0,12.0,48.0,11.0,p2,Daniil Medvedev,292.0,186.0,16.0,4.0,67.90123456790124,78.18181818181819,42.30769230769231,3.0,3.0,0.0,21.0,75.0,15.0,54.0,12.0
p1,Richard Gasquet,225.0,106.0,6.0,4.0,67.79661016949152,72.5,15.789473684210526,2.0,1.0,0.0,12.0,44.0,7.0,32.0,6.0,p2,David Goffin,306.0,188.0,5.0,1.0,57.692307692307686,76.66666666666667,77.27272727272727,7.0,3.0,0.0,27.0,67.0,12.0,40.0,9.0
p1,Lucas Pouille,247.0,72.0,2.0,5.0,59.67741935483871,64.86486486486487,48.0,3.0,0.0,0.0,16.0,52.0,7.0,36.0,7.0,p2,Novak Djokovic,298.0,159.0,5.0,6.0,71.42857142857143,88.88888888888889,38.88888888888889,4.0,2.0,1.0,26.0,73.0,13.0,47.0,10.0
p1,Andrey Rublev,201.0,179.0,4.0,2.0,55.319148936170215,65.38461538461539,28.57142857142857,1.0,1.0,0.0,17.0,40.0,5.0,23.0,4.0,p2,Daniil Medvedev,282.0,213.0,9.0,2.0,54.90196078431373,75.0,56.52173913043478,7.0,4.0,0.0,24.0,58.0,12.0,34.0,8.0
p1,Roberto Bautista Agut,274.0,108.0,6.0,3.0,63.2183908045977,76.36363636363637,46.875,7.0,2.0,0.0,31.0,88.0,14.0,57.0,12.0,p2,Richard Gasquet,277.0,141.0,8.0,5.0,54.166666666666664,73.07692307692307,61.36363636363637,4.0,2.0,1.0,30.0,95.0,16.0,65.0,13.0
p1,Pablo Carreno Busta,260.0,68.0,0.0,2.0,67.74193548387096,61.904761904761905,55.00000000000001,4.0,0.0,0.0,17.0,54.0,7.0,37.0,7.0,p2,Novak Djokovic,311.0,138.0,8.0,0.0,70.96774193548387,81.81818181818183,50.0,6.0,2.0,0.0,25.0,70.0,12.0,45.0,10.0
p1,Roger Federer,250.0,104.0,5.0,2.0,65.3061224489796,62.5,52.94117647058824,3.0,1.0,0.0,15.0,44.0,7.0,29.0,6.0,p2,Andrey Rublev,295.0,193.0,5.0,0.0,61.111111111111114,81.81818181818183,57.14285714285714,4.0,3.0,0.0,20.0,59.0,12.0,39.0,9.0
p1,Karen Khachanov,294.0,65.0,17.0,2.0,71.91011235955057,75.0,52.0,2.0,0.0,1.0,31.0,92.0,13.0,61.0,12.0,p2,Lucas Pouille,299.0,123.0,9.0,5.0,60.0,75.0,60.0,10.0,3.0,0.0,28.0,97.0,18.0,69.0,15.0
p1,Jan-Lennard Struff,188.0,71.0,2.0,1.0,52.83018867924528,64.28571428571429,28.000000000000004,3.0,0.0,0.0,17.0,42.0,3.0,25.0,3.0,p2,Daniil Medvedev,305.0,209.0,9.0,2.0,68.51851851851852,75.67567567567568,52.94117647058824,9.0,4.0,0.0,28.0,65.0,12.0,37.0,8.0
p1,Miomir Kecmanovic,197.0,74.0,0.0,1.0,64.28571428571429,59.25925925925925,33.33333333333333,2.0,0.0,0.0,15.0,36.0,3.0,21.0,3.0,p2,Roberto Bautista Agut,306.0,215.0,6.0,2.0,76.0,76.31578947368422,50.0,8.0,4.0,0.0,21.0,56.0,12.0,35.0,8.0
p1,Adrian Mannarino,238.0,170.0,0.0,2.0,58.730158730158735,64.86486486486487,46.15384615384615,1.0,1.0,0.0,17.0,53.0,8.0,36.0,7.0,p2,David Goffin,288.0,219.0,4.0,2.0,55.932203389830505,81.81818181818183,57.692307692307686,3.0,3.0,1.0,27.0,69.0,13.0,42.0,9.0
p1,Diego Schwartzman,255.0,126.0,2.0,3.0,59.70149253731343,60.0,55.55555555555556,2.0,1.0,0.0,24.0,63.0,9.0,39.0,8.0,p2,Richard Gasquet,285.0,154.0,11.0,4.0,54.794520547945204,75.0,57.57575757575758,4.0,2.0,1.0,28.0,77.0,13.0,49.0,10.0
p1,Alex de Minaur,280.0,57.0,1.0,0.0,58.18181818181818,87.5,52.17391304347826,0.0,0.0,0.0,18.0,58.0,9.0,40.0,9.0,p2,Yoshihito Nishioka,305.0,119.0,3.0,1.0,60.0,74.35897435897436,69.23076923076923,5.0,2.0,0.0,15.0,62.0,13.0,47.0,11.0
p1,Sam Querrey,214.0,96.0,9.0,4.0,46.875,63.33333333333333,44.11764705882353,5.0,1.0,0.0,19.0,53.0,6.0,34.0,5.0,p2,Novak Djokovic,293.0,194.0,15.0,5.0,58.730158730158735,83.78378378378379,50.0,7.0,4.0,0.0,30.0,74.0,13.0,44.0,9.0
p1,Juan Ignacio Londero,267.0,40.0,3.0,3.0,63.26530612244898,77.41935483870968,50.0,1.0,0.0,0.0,11.0,44.0,7.0,33.0,7.0,p2,Roger Federer,335.0,145.0,9.0,0.0,66.0377358490566,77.14285714285715,83.33333333333334,4.0,2.0,0.0,16.0,58.0,12.0,42.0,10.0
p1,Stefanos Tsitsipas,295.0,158.0,14.0,1.0,65.0,74.35897435897436,54.761904761904766,1.0,1.0,1.0,23.0,104.0,17.0,81.0,15.0,p2,Jan-Lennard Struff,315.0,122.0,16.0,4.0,62.244897959183675,85.24590163934425,62.16216216216216,5.0,2.0,1.0,39.0,114.0,19.0,75.0,16.0
p1,Kei Nishikori,240.0,157.0,2.0,3.0,58.75,68.08510638297872,42.42424242424242,3.0,2.0,0.0,22.0,68.0,10.0,46.0,8.0,p2,Yoshihito Nishioka,278.0,142.0,3.0,1.0,67.16417910447761,73.33333333333333,54.54545454545454,12.0,3.0,1.0,34.0,79.0,13.0,45.0,9.0
